필드명,필드길이,필드띄어쓰기,필드특수문자,필드특수문자수
색도,2,0,No,0
세제,2,0,No,0
수소이온농도,6,0,No,0
아연,2,0,No,0
염소이온,4,0,No,0
증발잔류물,5,0,No,0
철,1,0,No,0
망간,2,0,No,0
탁도,2,0,No,0
황산이온,4,0,No,0
알루미늄,4,0,No,0
데이터기준일자,7,0,No,0
사업장명,4,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
사업장업종명,6,0,No,0
세차유형,4,0,No,0
소재지도로명주소,8,0,No,0
휴무일,3,0,No,0
평일운영시작시각,8,0,No,0
평일운영종료시각,8,0,No,0
휴일운영시작시각,8,0,No,0
휴일운영종료시각,8,0,No,0
세차요금정보,6,0,No,0
대표자명,4,0,No,0
세차장전화번호,7,0,No,0
수질허가번호,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
시설종류,4,0,No,0
대상시설명,5,0,No,0
소재지도로명주소,8,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
관리기관명,5,0,No,0
관할경찰서명,6,0,No,0
CCTV설치여부,8,0,No,0
CCTV설치대수,8,0,No,0
소재지지번주소,7,0,No,0
보호구역도로폭,7,0,No,0
데이터기준일자,7,0,No,0
어린이집명,5,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
어린이집유형구분,8,0,No,0
정원수,3,0,No,0
보육교직원수,6,0,No,0
소재지도로명주소,8,0,No,0
어린이집전화번호,8,0,No,0
어린이집팩스번호,8,0,No,0
보육실수,4,0,No,0
놀이터수,4,0,No,0
CCTV설치수,7,0,No,0
통학차량운영여부,8,0,No,0
홈페이지주소,6,0,No,0
데이터기준일자,7,0,No,0
충전소명,4,0,No,0
충전소위치상세,7,0,No,0
설치시도명,5,0,No,0
휴점일,3,0,No,0
이용가능시작시각,8,0,No,0
이용가능종료시각,8,0,No,0
완속충전가능여부,8,0,No,0
급속충전가능여부,8,0,No,0
급속충전타입구분,8,0,No,0
완속충전기대수,7,0,No,0
급속충전기대수,7,0,No,0
주차료부과여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
관리업체명,5,0,No,0
관리업체전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
개방시설명,5,0,No,0
개방장소명,5,0,No,0
개방시설유형구분,8,0,No,0
휴관일,3,0,No,0
평일운영시작시각,8,0,No,0
평일운영종료시각,8,0,No,0
주말운영시작시각,8,0,No,0
주말운영종료시각,8,0,No,0
유료사용여부,6,0,No,0
사용기준시간,6,0,No,0
사용료,3,0,No,0
초과사용단위시간,8,0,No,0
초과사용료,5,0,No,0
수용가능인원수,7,0,No,0
면적,2,0,No,0
부대시설정보,6,0,No,0
신청방법구분,6,0,No,0
시설사진정보,6,0,No,0
소재지도로명주소,8,0,No,0
관리기관명,5,0,No,0
담당부서명,5,0,No,0
사용안내전화번호,8,0,No,0
홈페이지주소,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
번호,2,0,No,0
단 지 명,5,2,No,0
도로명 주소,6,1,No,0
지번 주소,5,1,No,0
동수,2,0,No,0
층수,2,0,No,0
세대수,3,0,No,0
우편번호,4,0,No,0
전화번호,4,0,No,0
팩스번호,4,0,No,0
행사명,3,0,No,0
장소,2,0,No,0
행사내용,4,0,No,0
행사시작일자,6,0,No,0
행사종료일자,6,0,No,0
행사시간,4,0,No,0
요금정보,4,0,No,0
주관기관,4,0,No,0
주최기관,4,0,No,0
연락처,3,0,No,0
후원기관,4,0,No,0
객석수,3,0,No,0
관람요금,4,0,No,0
입장연령,4,0,No,0
할인정보,4,0,No,0
유의사항,4,0,No,0
홈페이지주소,6,0,No,0
예매정보,4,0,No,0
주차장보유여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
구분,2,0,No,0
화장실명,4,0,No,0
소재지도로명주소,8,0,No,0
남녀공용화장실여부,9,0,No,0
남성용-대변기수,8,0,Yes,1
남성용-소변기수,8,0,Yes,1
남성용-장애인용대변기수,12,0,Yes,1
남성용-장애인용소변기수,12,0,Yes,1
남성용-어린이용대변기수,12,0,Yes,1
남성용-어린이용소변기수,12,0,Yes,1
여성용-대변기수,8,0,Yes,1
여성용-장애인용대변기수,12,0,Yes,1
여성용-어린이용대변기수,12,0,Yes,1
관리기관명,5,0,No,0
연락처,3,0,No,0
개방시간,4,0,No,0
설치년도,4,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
구분,2,0,No,0
화장실명,4,0,No,0
소재지도로명주소,8,0,No,0
남녀공용화장실여부,9,0,No,0
남성용-대변기수,8,0,Yes,1
남성용-소변기수,8,0,Yes,1
남성용-장애인용대변기수,12,0,Yes,1
남성용-장애인용소변기수,12,0,Yes,1
남성용-어린이용대변기수,12,0,Yes,1
남성용-어린이용소변기수,12,0,Yes,1
여성용-대변기수,8,0,Yes,1
여성용-장애인용대변기수,12,0,Yes,1
여성용-어린이용대변기수,12,0,Yes,1
관리기관명,5,0,No,0
연락처,3,0,No,0
개방시간,4,0,No,0
설치년도,4,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
관광안내소명,6,0,No,0
안내소위치명,6,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
안내소소개,5,0,No,0
부가서비스정보,7,0,No,0
휴무일,3,0,No,0
운영시작시각(하절기),11,0,Yes,2
운영종료시각(하절기),11,0,Yes,2
운영시작시각(동절기),11,0,Yes,2
운영종료시각(동절기),11,0,Yes,2
평균근무인원수,7,0,No,0
영어안내가능여부,8,0,No,0
일본어안내가능여부,9,0,No,0
중국어안내가능여부,9,0,No,0
안내가능외국어,7,0,No,0
안내소전화번호,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
운영기관명,5,0,No,0
홈페이지주소,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
설치장소명,5,0,No,0
설치장소상세,6,0,No,0
설치시도명,5,0,No,0
설치시군구명,6,0,No,0
설치시설구분,6,0,No,0
서비스제공사명,7,0,No,0
와이파이SSID,8,0,No,0
설치년월,4,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
관리기관명,5,0,No,0
관리기관전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
설치장소,4,0,No,0
설치위치,4,0,No,0
운영시간,4,0,No,0
발급민원종류,6,0,No,0
소재지도로명주소,8,0,No,0
관리기관명,5,0,No,0
연락처,3,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
설치장소,4,0,No,0
설치위치,4,0,No,0
운영시간,4,0,No,0
발급민원종류,6,0,No,0
소재지도로명주소,8,0,No,0
관리기관명,5,0,No,0
연락처,3,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
축제명,3,0,No,0
개최장소,4,0,No,0
축제시작일자,6,0,No,0
축제종료일자,6,0,No,0
축제내용,4,0,No,0
주관기관,4,0,No,0
주최기관,4,0,No,0
후원기관,4,0,No,0
연락처,3,0,No,0
홈페이지주소,6,0,No,0
관련정보,4,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
충전소명,4,0,No,0
충전소위치상세,7,0,No,0
설치시도명,5,0,No,0
휴점일,3,0,No,0
이용가능시작시각,8,0,No,0
이용가능종료시각,8,0,No,0
완속충전가능여부,8,0,No,0
급속충전가능여부,8,0,No,0
급속충전타입구분,8,0,No,0
완속충전기대수,7,0,No,0
급속충전기대수,7,0,No,0
주차료부과여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
관리업체명,5,0,No,0
관리업체전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
충전소명,4,0,No,0
충전소위치상세,7,0,No,0
설치시도명,5,0,No,0
휴점일,3,0,No,0
이용가능시작시각,8,0,No,0
이용가능종료시각,8,0,No,0
완속충전가능여부,8,0,No,0
급속충전가능여부,8,0,No,0
급속충전타입구분,8,0,No,0
완속충전기대수,7,0,No,0
급속충전기대수,7,0,No,0
주차료부과여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
관리업체명,5,0,No,0
관리업체전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
시장명,3,0,No,0
시장유형,4,0,No,0
소재지도로명주소,8,0,No,0
시장개설주기,6,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
점포수,3,0,No,0
취급품목,4,0,No,0
사용가능상품권,7,0,No,0
홈페이지주소,6,0,No,0
공중화장실 보유여부,10,1,No,0
주차장 보유여부,8,1,No,0
개설년도,4,0,No,0
연락처,3,0,No,0
데이터기준일자,7,0,No,0
시장명,3,0,No,0
시장유형,4,0,No,0
소재지도로명주소,8,0,No,0
시장개설주기,6,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
점포수,3,0,No,0
취급품목,4,0,No,0
사용가능상품권,7,0,No,0
홈페이지주소,6,0,No,0
공중화장실 보유여부,10,1,No,0
주차장 보유여부,8,1,No,0
개설년도,4,0,No,0
연락처,3,0,No,0
데이터기준일자,7,0,No,0
주차장관리번호,7,0,No,0
주차장명,4,0,No,0
주차장구분,5,0,No,0
주차장유형,5,0,No,0
소재지지번주소,7,0,No,0
소재지도로명주소,8,0,No,0
주차구획수,5,0,No,0
급지구분,4,0,No,0
부제시행구분,6,0,No,0
운영요일,4,0,No,0
평일운영시작시각,8,0,No,0
평일운영종료시각,8,0,No,0
토요일운영시작시각,9,0,No,0
토요일운영종료시각,9,0,No,0
공휴일운영시작시각,9,0,No,0
공휴일운영종료시각,9,0,No,0
요금정보,4,0,No,0
주차기본시간,6,0,No,0
주차기본요금,6,0,No,0
추가단위시간,6,0,No,0
추가단위요금,6,0,No,0
1일주차권요금적용시간,11,0,No,0
1일주차권요금,7,0,No,0
월정기권요금,6,0,No,0
결제방법,4,0,No,0
특기사항,4,0,No,0
관리기관명,5,0,No,0
연락처,3,0,No,0
위도(WGS84좌표),11,0,Yes,2
경도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
강좌명,3,0,No,0
강사명,3,0,No,0
교육시작일자,6,0,No,0
교육종료일자,6,0,No,0
교육시작시각,6,0,No,0
교육종료시각,6,0,No,0
강좌내용,4,0,No,0
교육대상구분,6,0,No,0
교육방법구분,6,0,No,0
운영요일,4,0,No,0
교육장소,4,0,No,0
강좌정원수,5,0,No,0
수강료,3,0,No,0
교육장도로명주소,8,0,No,0
운영기관명,5,0,No,0
운영기관전화번호,8,0,No,0
접수시작일자,6,0,No,0
접수종료일자,6,0,No,0
접수방법구분,6,0,No,0
선정방법구분,6,0,No,0
홈페이지주소,6,0,No,0
직업능력개발훈련비지원강좌여부,15,0,No,0
학점은행제평가(학점)인정여부,15,0,Yes,2
평생학습계좌제평가인정여부,13,0,No,0
데이터기준일자,7,0,No,0
행사명,3,0,No,0
장소,2,0,No,0
행사내용,4,0,No,0
행사시작일자,6,0,No,0
행사종료일자,6,0,No,0
행사시간,4,0,No,0
요금정보,4,0,No,0
주관기관,4,0,No,0
주최기관,4,0,No,0
연락처,3,0,No,0
후원기관,4,0,No,0
객석수,3,0,No,0
관람요금,4,0,No,0
입장연령,4,0,No,0
할인정보,4,0,No,0
유의사항,4,0,No,0
홈페이지주소,6,0,No,0
예매정보,4,0,No,0
주차장보유여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
설치장소명,5,0,No,0
설치장소상세,6,0,No,0
설치시도명,5,0,No,0
설치시군구명,6,0,No,0
설치시설구분,6,0,No,0
서비스제공사명,7,0,No,0
와이파이SSID,8,0,No,0
설치년월,4,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
관리기관명,5,0,No,0
관리기관전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
업소명,3,0,No,0
업종명,3,0,No,0
소재지도로명주소,8,0,No,0
연락처,3,0,No,0
객실수,3,0,No,0
부대시설,4,0,No,0
주차장보유여부,7,0,No,0
결제방법,4,0,No,0
홈페이지주소,6,0,No,0
주변관광정보,6,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
주차장관리번호,7,0,No,0
주차장명,4,0,No,0
주차장구분,5,0,No,0
주차장유형,5,0,No,0
소재지지번주소,7,0,No,0
소재지도로명주소,8,0,No,0
주차구획수,5,0,No,0
급지구분,4,0,No,0
부제시행구분,6,0,No,0
운영요일,4,0,No,0
평일운영시작시각,8,0,No,0
평일운영종료시각,8,0,No,0
토요일운영시작시각,9,0,No,0
토요일운영종료시각,9,0,No,0
공휴일운영시작시각,9,0,No,0
공휴일운영종료시각,9,0,No,0
요금정보,4,0,No,0
주차기본시간,6,0,No,0
주차기본요금,6,0,No,0
추가단위시간,6,0,No,0
추가단위요금,6,0,No,0
1일주차권요금적용시간,11,0,No,0
1일주차권요금,7,0,No,0
월정기권요금,6,0,No,0
결제방법,4,0,No,0
특기사항,4,0,No,0
관리기관명,5,0,No,0
연락처,3,0,No,0
위도(WGS84좌표),11,0,Yes,2
경도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
시군명,3,0,No,0
사업장명,4,0,No,0
전화번호,4,0,No,0
소재지우편번호,7,0,No,0
소재지지번주소,7,0,No,0
소재지도로명주소,8,0,No,0
WGS84경도,7,0,No,0
WGS84위도,7,0,No,0
연번,2,0,No,0
단지명,3,0,No,0
주택유형,4,0,No,0
전화번호,4,0,No,0
팩스번호,4,0,No,0
도로명주소,5,0,No,0
세대수,3,0,No,0
사용검사일,5,0,No,0
집계년도,4,0,No,0
시군명,3,0,No,0
시설명,3,0,No,0
수질구분명,5,0,No,0
측정값구분명,6,0,No,0
BOD측정값,6,0,No,0
COD측정값,6,0,No,0
SS측정값,5,0,No,0
T-N측정값,6,0,Yes,1
T-P측정값,6,0,Yes,1
총대장균군측정수량,9,0,No,0
집계년도,4,0,No,0
하천명,3,0,No,0
하천등급,4,0,No,0
기점위치,4,0,No,0
기점경계위치,6,0,No,0
종점위치,4,0,No,0
종점경계위치,6,0,No,0
하천지정일자,6,0,No,0
하천고시일내역,7,0,No,0
하천지정근거,6,0,No,0
본류명,3,0,No,0
1지류명,4,0,No,0
2지류명,4,0,No,0
3지류명,4,0,No,0
4지류명,4,0,No,0
5지류명,4,0,No,0
6지류명,4,0,No,0
유로연장(km),8,0,Yes,2
유역면적(㎢),7,0,Yes,3
제방정비완료구간연장(km),14,0,Yes,2
제방보강필요구간연장(km),14,0,Yes,2
제방신설필요구간연장(km),14,0,Yes,2
하천구간연장(km),10,0,Yes,2
하천미수립구간연장(km),13,0,Yes,2
관리기관명,5,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
설치목적구분,6,0,No,0
카메라대수,5,0,No,0
카메라화소수,6,0,No,0
촬영방면정보,6,0,No,0
보관일수,4,0,No,0
설치년월,4,0,No,0
관리기관전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
구분,2,0,No,0
화장실명,4,0,No,0
소재지도로명주소,8,0,No,0
남녀공용화장실여부,9,0,No,0
남성용-대변기수,8,0,Yes,1
남성용-소변기수,8,0,Yes,1
남성용-장애인용대변기수,12,0,Yes,1
남성용-장애인용소변기수,12,0,Yes,1
남성용-어린이용대변기수,12,0,Yes,1
남성용-어린이용소변기수,12,0,Yes,1
여성용-대변기수,8,0,Yes,1
여성용-장애인용대변기수,12,0,Yes,1
여성용-어린이용대변기수,12,0,Yes,1
관리기관명,5,0,No,0
연락처,3,0,No,0
개방시간,4,0,No,0
설치년도,4,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
관광안내소명,6,0,No,0
안내소위치명,6,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
안내소소개,5,0,No,0
부가서비스정보,7,0,No,0
휴무일,3,0,No,0
운영시작시각(하절기),11,0,Yes,2
운영종료시각(하절기),11,0,Yes,2
운영시작시각(동절기),11,0,Yes,2
운영종료시각(동절기),11,0,Yes,2
평균근무인원수,7,0,No,0
영어안내가능여부,8,0,No,0
일본어안내가능여부,9,0,No,0
중국어안내가능여부,9,0,No,0
안내가능외국어,7,0,No,0
안내소전화번호,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
운영기관명,5,0,No,0
홈페이지주소,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
체험마을명,5,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
체험프로그램구분,8,0,No,0
체험내용,4,0,No,0
보유시설정보,6,0,No,0
체험마을면적,6,0,No,0
체험마을사진,6,0,No,0
소재지도로명주소,8,0,No,0
대표자성명,5,0,No,0
대표전화번호,6,0,No,0
지정일자,4,0,No,0
홈페이지주소,6,0,No,0
관리기관명,5,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
도서관명,4,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
도서관유형,5,0,No,0
휴관일,3,0,No,0
운영시작시각,6,0,No,0
운영종료시각,6,0,No,0
열람좌석수,5,0,No,0
자료수(도서),7,0,Yes,2
자료수(연속간행물),10,0,Yes,2
자료수(비도서),8,0,Yes,2
대출가능권수,6,0,No,0
대출가능일수,6,0,No,0
소재지도로명주소,8,0,No,0
운영기관명,5,0,No,0
도서관전화번호,7,0,No,0
부지면적,4,0,No,0
건물면적,4,0,No,0
홈페이지주소,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
관리번호,4,0,No,0
공원명,3,0,No,0
공원구분,4,0,No,0
소재지지번주소,7,0,No,0
소재지도로명주소,8,0,No,0
위도(WGS84좌표),11,0,Yes,2
경도(WGS84좌표),11,0,Yes,2
공원면적,4,0,No,0
공원보유시설(운동시설),12,0,Yes,2
공원보유시설(유희시설),12,0,Yes,2
공원보유시설(편익시설),12,0,Yes,2
공원보유시설(교양시설),12,0,Yes,2
공원보유시설(기타시설),12,0,Yes,2
지정고시일,5,0,No,0
관리기관명,5,0,No,0
연락처,3,0,No,0
데이터기준일자,7,0,No,0
설치장소,4,0,No,0
설치위치,4,0,No,0
운영시간,4,0,No,0
발급민원종류,6,0,No,0
소재지도로명주소,8,0,No,0
관리기관명,5,0,No,0
연락처,3,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
시설종류,4,0,No,0
대상시설명,5,0,No,0
소재지도로명주소,8,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
관리기관명,5,0,No,0
관할경찰서명,6,0,No,0
CCTV설치여부,8,0,No,0
CCTV설치대수,8,0,No,0
소재지지번주소,7,0,No,0
보호구역도로폭,7,0,No,0
데이터기준일자,7,0,No,0
어린이집명,5,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
어린이집유형구분,8,0,No,0
정원수,3,0,No,0
보육교직원수,6,0,No,0
소재지도로명주소,8,0,No,0
어린이집전화번호,8,0,No,0
어린이집팩스번호,8,0,No,0
보육실수,4,0,No,0
놀이터수,4,0,No,0
CCTV설치수,7,0,No,0
통학차량운영여부,8,0,No,0
홈페이지주소,6,0,No,0
데이터기준일자,7,0,No,0
어린이집명,5,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
어린이집유형구분,8,0,No,0
정원수,3,0,No,0
보육교직원수,6,0,No,0
소재지도로명주소,8,0,No,0
어린이집전화번호,8,0,No,0
어린이집팩스번호,8,0,No,0
보육실수,4,0,No,0
놀이터수,4,0,No,0
CCTV설치수,7,0,No,0
